iter	Logloss
916	0.02258694754
917	0.02256861539
918	0.02250370821
919	0.02248426678
920	0.02242823348
921	0.02241429256
922	0.02239625867
923	0.0223812828
924	0.02232251866
925	0.02227140502
926	0.02224400054
927	0.0222372429
928	0.02220268701
929	0.02218575347
930	0.02216701489
931	0.02215623069
932	0.02213702848
933	0.02211273254
934	0.02208421797
935	0.02206793029
936	0.02202954731
937	0.02201853306
938	0.02196299362
939	0.02192910716
940	0.02190937987
941	0.02189345117
942	0.02187669872
943	0.02186484845
944	0.02185251809
945	0.02182526119
946	0.02179373107
947	0.02177264465
948	0.0217547412
949	0.02173295425
950	0.02171977486
951	0.02170816007
952	0.02165249368
953	0.02164092229
954	0.02160055092
955	0.02158347005
956	0.0215659922
957	0.02155470302
958	0.02153014173
959	0.0215095006
960	0.02149750712
961	0.02146660706
962	0.02145475298
963	0.02141770709
964	0.02140201696
965	0.02138383806
966	0.0213574699
967	0.02134712076
968	0.02131140792
969	0.02130295026
970	0.02129341304
971	0.02122845848
972	0.02121533795
973	0.02117862857
974	0.02116464402
975	0.02114770164
976	0.02110238746
977	0.02107403899
978	0.02106172188
979	0.02100013568
980	0.02098421596
981	0.02096803484
982	0.02092588873
983	0.02089568106
984	0.02085132532
985	0.02083278858
986	0.02082770986
987	0.02079553301
988	0.02076757891
989	0.02071729148
990	0.02069959062
991	0.02065508436
992	0.02060893908
993	0.02056111876
994	0.02055239947
995	0.02053275912
996	0.02049772716
997	0.02048307568
998	0.02045351396
999	0.02042859411
